Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing
False,True,87,True,0.0,High,2.0,False,False,False,False,False,False,False,True,False
False,False,27,True,1.0,Low,3.0,False,False,False,False,False,True,False,False,False
True,True,48,True,6.0,Low,1.0,False,False,False,False,False,False,False,False,True
False,True,51,True,1.0,Average,4.0,False,True,False,False,False,False,False,False,False
False,True,48,True,7.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,52,False,0.0,High,2.0,True,False,False,False,False,False,False,False,False
True,True,68,True,0.0,High,2.0,False,False,False,False,False,False,False,True,False
False,True,35,True,3.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,True,39,True,9.0,Low,1.0,False,False,False,False,False,False,True,False,False
True,True,53,True,2.0,High,2.0,True,False,False,False,False,False,False,False,False
False,True,41,True,1.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,41,True,11.0,High,2.0,True,False,False,False,False,False,False,False,False
True,False,25,False,1.0,Low,1.0,False,False,True,False,False,False,False,False,False
True,True,23,False,7.0,High,2.0,False,False,False,False,False,True,False,False,False
True,True,47,True,1.0,High,5.0,True,False,False,False,False,False,False,False,False
True,True,35,True,0.0,High,2.0,True,False,False,False,False,False,False,False,False
False,True,51,True,1.0,Low,3.0,False,False,False,False,True,False,False,False,False
True,False,38,True,1.0,Low,1.0,False,False,True,False,False,False,False,False,False
False,True,62,True,10.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,60,True,1.0,High,6.0,False,False,False,False,True,False,False,False,False
False,True,47,True,1.0,High,4.0,False,False,False,False,True,False,False,False,False
False,False,22,False,0.0,Low,4.0,False,False,False,False,False,False,False,False,True
True,False,31,False,0.0,Low,3.0,False,False,False,False,False,False,False,False,True
True,True,38,True,3.0,Low,2.0,False,False,True,False,False,False,False,False,False
True,True,42,False,6.0,Average,5.0,False,False,False,True,False,False,False,False,False
True,True,50,True,1.0,Average,3.0,True,False,False,False,False,False,False,False,False
False,True,38,False,5.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,True,55,True,0.0,Average,3.0,False,True,False,False,False,False,False,False,False
True,True,71,True,1.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,38,False,10.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,True,77,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,False,33,False,1.0,Low,3.0,False,False,True,False,False,False,False,False,False
False,True,72,False,0.0,High,2.0,False,False,False,False,True,False,False,False,False
True,True,43,False,9.0,Average,4.0,False,False,True,False,False,False,False,False,False
True,False,35,True,0.0,Low,3.0,True,False,False,False,False,False,False,False,False
True,False,33,True,1.0,Low,3.0,False,True,False,False,False,False,False,False,False
False,True,27,True,0.0,Average,2.0,False,False,False,True,False,False,False,False,False
False,False,21,False,0.0,Low,6.0,False,False,False,False,False,True,False,False,False
True,True,41,True,0.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,False,29,True,9.0,Low,3.0,True,False,False,False,False,False,False,False,False
True,True,46,False,8.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,46,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,True,53,False,3.0,Low,1.0,False,False,True,False,False,False,False,False,False
False,True,36,True,1.0,High,4.0,False,False,False,False,True,False,False,False,False
True,True,36,False,0.0,Average,2.0,False,False,True,False,False,False,False,False,False
False,True,25,True,1.0,High,2.0,False,False,False,True,False,False,False,False,False
False,False,61,True,1.0,Low,3.0,False,False,False,True,False,False,False,False,False
False,True,61,False,1.0,Average,2.0,False,False,False,True,False,False,False,False,False
False,True,53,True,0.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,69,False,1.0,High,4.0,False,False,False,False,True,False,False,False,False
False,False,47,True,4.0,Low,1.0,False,False,False,True,False,False,False,False,False
True,True,26,True,5.0,Low,7.0,False,False,False,True,False,False,False,False,False
True,False,39,True,9.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,47,False,0.0,Low,4.0,True,False,False,False,False,False,False,False,False
True,True,69,True,7.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,46,True,8.0,Average,2.0,True,False,False,False,False,False,False,False,False
True,False,37,True,1.0,Low,3.0,False,True,False,False,False,False,False,False,False
True,False,50,True,6.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,True,52,True,0.0,Average,4.0,False,True,False,False,False,False,False,False,False
False,False,28,True,5.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,False,42,True,3.0,Low,2.0,False,False,False,True,False,False,False,False,False
False,True,45,True,1.0,High,5.0,False,False,False,False,True,False,False,False,False
False,True,57,True,1.0,High,2.0,False,False,False,False,False,False,False,True,False
False,False,48,True,0.0,Low,3.0,False,False,False,True,False,False,False,False,False
False,False,18,False,1.0,Low,3.0,False,False,False,False,False,True,False,False,False
False,True,51,False,3.0,Average,2.0,True,False,False,False,False,False,False,False,False
True,False,29,True,1.0,Low,5.0,False,False,True,False,False,False,False,False,False
True,True,47,True,0.0,Average,4.0,True,False,False,False,False,False,False,False,False
True,True,38,False,4.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,True,37,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,False,22,False,9.0,Low,4.0,False,False,False,False,False,True,False,False,False
True,True,61,True,0.0,Average,2.0,False,False,True,False,False,False,False,False,False
False,True,42,True,0.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,60,True,1.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,73,True,1.0,High,4.0,False,False,False,True,False,False,False,False,False
True,True,49,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,72,True,3.0,High,2.0,False,False,False,False,False,False,False,True,False
True,True,43,True,1.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,38,True,5.0,Low,2.0,False,True,False,False,False,False,False,False,False
True,True,35,True,0.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,True,82,False,1.0,High,2.0,False,False,False,False,False,False,False,True,False
False,True,63,True,9.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,73,True,11.0,High,2.0,False,False,False,False,True,False,False,False,False
True,True,38,True,4.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,False,42,True,10.0,Low,1.0,False,False,False,False,False,False,True,False,False
True,True,43,True,0.0,Average,2.0,False,False,True,False,False,False,False,False,False
False,False,31,False,14.0,Low,1.0,False,False,False,False,False,False,True,False,False
True,False,42,True,1.0,Low,3.0,False,False,False,True,False,False,False,False,False
False,True,32,True,9.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,39,True,3.0,Average,4.0,True,False,False,False,False,False,False,False,False
True,True,48,True,0.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,True,39,True,6.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,55,True,9.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,True,60,True,1.0,High,2.0,False,True,False,False,False,False,False,False,False
True,False,51,True,1.0,Low,1.0,False,False,False,True,False,False,False,False,False
True,True,61,True,0.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,False,43,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,True,55,True,2.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,True,43,True,1.0,Average,5.0,True,False,False,False,False,False,False,False,False
False,True,45,False,0.0,Average,3.0,False,False,False,False,True,False,False,False,False
True,True,50,True,1.0,Average,5.0,True,False,False,False,False,False,False,False,False
False,True,40,False,1.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,False,19,False,0.0,Low,3.0,False,False,False,False,False,True,False,False,False
True,False,25,True,3.0,Low,1.0,False,True,False,False,False,False,False,False,False
True,False,89,True,2.0,Low,1.0,False,False,False,False,False,False,False,True,False
True,True,49,True,0.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,True,46,True,1.0,Average,5.0,False,False,True,False,False,False,False,False,False
True,True,83,True,0.0,Low,2.0,False,False,False,False,False,False,False,True,False
False,True,35,True,6.0,Average,4.0,False,False,False,False,True,False,False,False,False
True,True,71,True,1.0,Low,2.0,False,False,False,False,False,False,False,True,False
False,True,50,True,0.0,Average,3.0,True,False,False,False,False,False,False,False,False
False,True,58,False,12.0,High,2.0,False,False,False,False,True,False,False,False,False
False,True,35,True,1.0,Average,4.0,True,False,False,False,False,False,False,False,False
False,True,67,True,0.0,High,2.0,False,False,False,False,True,False,False,False,False
False,True,35,False,0.0,Average,5.0,False,True,False,False,False,False,False,False,False
False,True,61,True,1.0,High,3.0,False,False,False,False,True,False,False,False,False
True,False,29,False,0.0,Low,2.0,False,False,False,True,False,False,False,False,False
False,True,47,True,0.0,Average,5.0,False,False,False,False,True,False,False,False,False
True,False,37,False,4.0,Low,2.0,True,False,False,False,False,False,False,False,False
False,False,18,False,9.0,Low,3.0,False,False,False,False,False,True,False,False,False
True,False,23,False,0.0,Low,2.0,False,False,False,True,False,False,False,False,False
False,False,29,False,11.0,Low,3.0,False,False,False,False,False,False,True,False,False
True,False,43,True,1.0,Low,4.0,True,False,False,False,False,False,False,False,False
False,True,66,True,0.0,Low,5.0,True,False,False,False,False,False,False,False,False
False,True,45,True,1.0,High,3.0,False,False,False,False,True,False,False,False,False
True,True,67,True,1.0,Low,1.0,False,False,False,False,False,False,False,True,False
True,True,49,True,9.0,Low,2.0,False,False,False,False,False,False,False,False,True
False,True,38,False,1.0,High,4.0,False,False,False,False,True,False,False,False,False
True,True,38,False,1.0,Low,2.0,False,False,True,False,False,False,False,False,False
True,False,32,True,10.0,Low,1.0,False,False,False,False,False,False,True,False,False
False,True,48,True,8.0,Average,2.0,True,False,False,False,False,False,False,False,False
True,False,42,True,7.0,Low,1.0,False,False,False,False,False,False,True,False,False
True,False,50,True,8.0,Low,3.0,True,False,False,False,False,False,False,False,False
False,True,50,True,0.0,Average,3.0,True,False,False,False,False,False,False,False,False
True,True,30,True,8.0,High,6.0,False,False,True,False,False,False,False,False,False
True,True,27,True,1.0,Low,2.0,False,True,False,False,False,False,False,False,False
True,True,43,True,1.0,Average,4.0,False,False,True,False,False,False,False,False,False
True,False,25,False,1.0,Low,2.0,False,False,False,False,False,False,False,False,True
True,False,19,False,4.0,Low,5.0,False,False,False,False,False,True,False,False,False
True,False,27,True,12.0,Low,3.0,False,False,False,False,False,False,False,False,True
False,False,43,True,1.0,Low,1.0,True,False,False,False,False,False,False,False,False
False,True,37,True,1.0,Average,4.0,False,False,False,True,False,False,False,False,False
True,False,27,True,1.0,Low,9.0,False,False,False,False,False,True,False,False,False
False,True,61,True,1.0,Low,2.0,False,False,False,False,False,True,False,False,False
False,True,41,False,0.0,Average,2.0,False,False,True,False,False,False,False,False,False
True,False,50,True,0.0,Low,1.0,True,False,False,False,False,False,False,False,False
True,True,60,True,1.0,Average,2.0,True,False,False,False,False,False,False,False,False
False,False,20,False,0.0,Low,4.0,False,False,False,False,False,True,False,False,False
False,True,66,True,1.0,High,2.0,False,False,False,False,False,False,False,False,True
False,True,36,True,5.0,Low,1.0,False,False,False,False,False,False,True,False,False
False,True,65,True,1.0,High,2.0,False,False,False,False,False,False,False,True,False
